apache=httpd

qpopper	4.0.18	2009-07-19
qpopper	4.0.14-no-test	2008-06-27

openssl	0.9.7g	2005-04-11
openssl	0.9.7e	2004-10-25
openssl	0.9.7d	2004-03-17
openssl	0.9.7c	2003-09-30
openssl	0.9.7b	2003-04-10
openssl	0.9.7a	2003-02-19
openssl	0.9.7f	2005-03-22
openssl	0.9.7m	2007-02-23
openssl	0.9.7l	2006-09-28
openssl	0.9.7k	2006-09-05
openssl	0.9.7j	2006-05-04
openssl	0.9.7i	2005-10-14
openssl	0.9.7h	2005-10-11
openssl	0.9.8m-beta1	2010-01-20
openssl	0.9.8j	2009-01-07
openssl	0.9.8k	2009-03-25
openssl	0.9.8h	2008-05-28
openssl	0.9.8i	2008-09-15
openssl	0.9.8n	2010-03-24
openssl	0.9.8o	2010-06-01
openssl	0.9.8l	2009-11-05
openssl	0.9.8m	2010-02-25
openssl	0.9.8b	2006-05-04
openssl	0.9.8c	2006-09-05
openssl	0.9.8a	2005-10-11
openssl	0.9.8f	2007-10-11
openssl	0.9.8g	2007-10-19
openssl	0.9.8d	2006-09-28
openssl	0.9.8e	2007-02-23
openssl	0.9.8x	2012-05-10
openssl	0.9.8y	2013-02-05
openssl	0.9.8r	2011-02-08
openssl	0.9.8s	2012-01-04
openssl	0.9.8p	2010-11-16
openssl	0.9.8q	2010-12-02
openssl	0.9.8v	2012-04-19
openssl	0.9.8w	2012-04-23
openssl	0.9.8t	2012-01-18
openssl	0.9.8u	2012-03-12
openssl	0.9.6i	2003-02-19
openssl	0.9.6j	2003-04-10
openssl	0.9.6k	2003-09-30
openssl	0.9.6l	2003-11-04
openssl	0.9.6m	2004-03-17
openssl	0.9.8za	2014-06-05
openssl	0.9.8zc	2014-10-15
openssl	0.9.8zb	2014-08-06
openssl	0.9.8	2005-07-05
openssl	0.9.7	2002-12-31
openssl	0.9.6	2000-09-24
openssl	1.0.0f	2012-01-04
openssl	1.0.0g	2012-01-18
openssl	1.0.0-beta4	2009-11-10
openssl	1.0.0-beta5	2010-01-20
openssl	1.0.0-beta2	2009-04-21
openssl	1.0.0-beta3	2009-07-15
openssl	1.0.0-beta1	2009-04-01
openssl	1.0.0n	2014-08-06
openssl	1.0.0o	2014-10-15
openssl	1.0.0l	2014-01-06
openssl	1.0.0a	2010-06-01
openssl	1.0.0j	2012-05-10
openssl	1.0.0d	2011-02-08
openssl	1.0.0h	2012-03-12
openssl	1.0.0i	2012-04-19
openssl	1.0.0e	2011-09-06
openssl	1.0.0	2010-03-29
openssl	1.0.0k	2013-02-05
openssl	1.0.0b	2010-11-16
openssl	1.0.0m	2014-06-05
openssl	1.0.0c	2010-12-02
openssl	1.0.1-beta3	2012-02-24
openssl	1.0.1-beta2	2012-01-19
openssl	1.0.1-beta1	2012-01-03
openssl	1.0.1f	2014-01-06
openssl	1.0.1a	2012-04-19
openssl	1.0.1c	2012-05-10
openssl	1.0.1b	2012-04-26
openssl	1.0.1i	2014-08-06
openssl	1.0.1g	2014-04-07
openssl	1.0.1h	2014-06-05
openssl	1.0.1	2012-03-14
openssl	1.0.1j	2014-10-15
openssl	1.0.1d	2013-02-05
openssl	1.0.1e	2013-02-11
openssl	1.0.2-beta1	2014-02-24
openssl	1.0.2-beta2	2014-07-22

openssl-fips    2.0.8   2017-09-13
openssl-fips    2.0.1   2012-07-10
openssl-fips    2.0.2   2012-10-31
openssl-fips    2.0.3   2013-03-27
openssl-fips    1.1.2   2007-12-01
openssl-fips    2.0.5   2013-06-20
openssl-fips    2.0.6   2014-06-28
openssl-fips    1.2 2008-11-17
openssl-fips    2.0 2012-07-01
openssl-fips    2.0.7   2014-07-04
openssl-fips    2.0.4   2013-05-20
openssl-fips    1.2.3   2011-04-08
openssl-fips    1.2.2   2010-12-09
openssl-fips    1.2.4   2012-04-25

openssh	3.8p1	2004-02-24
openssh	3.1p1	2002-09-17
openssh	4.0p1	2005-03-09
openssh	2.3.0p1	2002-09-17
openssh	3.0p1	2002-09-17
openssh	3.8.1p1	2004-04-19
openssh	4.1p1	2005-05-25
openssh	5.3p1	2009-10-01
openssh	6.2p2	2013-05-15
openssh	6.2p1	2013-03-21
openssh	3.7p1	2003-09-16
openssh	6.3p1	2013-09-13
openssh	5.5p1	2010-04-15
openssh	2.5.2p1	2002-09-17
openssh	2.9.9p2	2002-09-17
openssh	3.0.1p1	2002-09-17
openssh	2.5.1p2	2002-09-17
openssh	3.5p1	2002-10-14
openssh	2.1.1p4	2002-09-17
openssh	5.7p1	2011-01-23
openssh	4.4p1	2006-09-27
openssh	3.4p1	2002-09-17
openssh	2.9.9p1	2002-09-17
openssh	5.6p1	2010-08-23
openssh	4.2p1	2005-09-01
openssh	3.6p1	2003-03-31
openssh	5.4p1	2010-03-07
openssh	4.3p1	2006-02-01
openssh	4.3p2	2006-02-10
openssh	5.1p1	2008-07-21
openssh	6.0p1	2012-04-21
openssh	2.2.0p1	2002-09-17
openssh	2.9p1	2002-09-17
openssh	2.9p2	2002-09-17
openssh	6.1p1	2012-08-28
openssh	3.7.1p2	2003-09-23
openssh	3.7.1p1	2003-09-16
openssh	4.9p1	2008-03-27
openssh	4.5p1	2006-11-07
openssh	5.8p2	2011-05-04
openssh	5.8p1	2011-02-03
openssh	3.2.3p1	2002-09-17
openssh	3.3p1	2002-09-17
openssh	4.6p1	2007-03-07
openssh	6.6p1	2014-03-15
openssh	3.2.2p1	2002-09-17
openssh	2.5.2p2	2002-09-17
openssh	3.0.2p1	2002-09-17
openssh	4.7p1	2007-09-04
openssh	6.7p1	2014-10-06
openssh	6.4p1	2013-11-07
openssh	5.0p1	2008-04-03
openssh	6.5p1	2014-01-29
openssh	2.5.1p1	2002-09-17
openssh	5.2p1	2009-02-22
openssh	5.9p1	2011-09-06
openssh	3.9p1	2004-08-17
openssh	3.6.1p2	2003-04-29
openssh	3.6.1p1	2003-04-01
openssh	2.0.0beta1	2002-09-17
openssh	2.1.1p1	2002-09-17
openssh	2.0.0beta2	2002-09-17
openssh	1.2.1pre26	2002-09-17
openssh	1.2.1pre27	2002-09-17
openssh	1.2.1pre24	2002-09-17
openssh	1.2.1pre25	2002-09-17
openssh	1.2.1pre22	2002-09-17
openssh	1.2.1pre23	2002-09-17
openssh	1.2.1pre20	2002-09-17
openssh	1.0pre2-linux	2002-09-17
openssh	1.2pre9-linux	2002-09-17
openssh	1.2pre3-linux	2002-09-17
openssh	1.2.1pre21	2002-09-17
openssh	1.2.1pre19	2002-09-17
openssh	1.2.1pre18	2002-09-17
openssh	2.1.0	2002-09-17
openssh	2.1.0p3	2002-09-17
openssh	1.2pre7-linux	2002-09-17
openssh	2.1.0p2	2002-09-17
openssh	1.2pre14	2002-09-17
openssh	1.2pre15	2002-09-17
openssh	1.2pre16	2002-09-17
openssh	1.2pre17	2002-09-17
openssh	1.2pre10	2002-09-17
openssh	1.2pre11	2002-09-17
openssh	1.2pre12	2002-09-17
openssh	1.2pre13	2002-09-17
openssh	1.2pre8-linux	2002-09-17
openssh	1.2.3	2002-09-17
openssh	1.2pre6-linux	2002-09-17
openssh	1.2pre4-linux	2002-09-17
openssh	1.2.2	2002-09-17
openssh	1.2pre5-linux	2002-09-17
openssh	1.2.2p1	2002-09-17
openssh	2.1.1p2	2002-09-17
openssh	2.1.1p3	2002-09-17

proftpd	1.3.5rc4	2014-01-28
proftpd	1.3.5rc2	2013-03-06
proftpd	1.3.5rc3	2013-06-14
proftpd	1.3.5rc1	2013-01-04
proftpd	1.3.4a	2011-11-11
proftpd	1.3.4b	2012-07-31
proftpd	1.3.4c	2013-03-06
proftpd	1.3.4d	2013-06-14
proftpd	1.3.4e	2014-05-15
proftpd	1.3.5	2014-05-15
proftpd	1.3.4	2011-11-09
proftpd	1.3.3g	2015-02-17
proftpd	1.3.3	2015-02-17
proftpd	1.3.3f	2015-02-17
proftpd	1.3.3rc1	2015-02-17
proftpd	1.3.3a	2015-02-17
proftpd	1.3.2c	2015-02-17
proftpd	1.3.3c	2015-02-17
proftpd	1.3.2a	2015-02-17
proftpd	1.3.3e	2015-02-17
proftpd	1.3.3d	2015-02-17
proftpd	1.3.2d	2015-02-17
proftpd	1.3.2e	2015-02-17
proftpd	1.2.6	2002-11-19
proftpd	1.3.2	2009-02-05
proftpd	1.3.1	2007-10-05
proftpd	1.3.3rc3	2015-02-17
proftpd	1.2.9	2003-10-31
proftpd	1.3.2b	2015-02-17
proftpd	1.2.5	2002-11-19
proftpd	1.3.3rc4	2015-02-17
proftpd	1.2.10rc1	2004-04-28
proftpd	1.2.10rc2	2004-07-13
proftpd	1.2.10rc3	2004-07-14
proftpd	1.3.0a	2006-11-27
proftpd	1.3.3rc2	2015-02-17
proftpd	1.2.8p	2003-09-23
proftpd	1.3.1rc2	2007-01-12
proftpd	1.3.1rc3	2007-07-04
proftpd	1.3.1rc1	2006-12-12
proftpd	1.3.3b	2015-02-17
proftpd	1.3.2rc3	2008-11-20
proftpd	1.3.2rc2	2008-09-17
proftpd	1.3.2rc1	2008-04-16
proftpd	1.3.2rc4	2009-01-23


mysql	4.1.22	2006-12-27
mysql	4.1.21	2006-07-19
mysql	4.1.22-win	2006-11-02
mysql	4.1.21-win32	2006-07-19
mysql	4.1.22-win32	2006-11-07
mysql	4.1.21-win	2006-07-19
mysql	5.0.96	2012-03-02
mysql	5.0.95	2011-12-16
mysql	5.1.72	2013-09-09
mysql	5.1.73	2013-11-04
mysql	5.2.3-falcon-alpha-win32	2007-02-08
mysql	5.2.3-falcon-alpha-linux	2007-02-08
mysql	5.2.3-falcon-alpha	2007-02-08
mysql	5.4.3-beta-osx10.5-x86_64	2009-09-29
mysql	5.4.3-beta-i5os-power-64bit.savf	2009-10-06
mysql	5.4.3-beta-osx10.5-x86	2009-09-29
mysql	5.4.3-beta-hpux11.23-ia64-64bit	2009-09-29
mysql	5.4.3-beta-i5os-power-32bit	2009-10-06
mysql	5.4.3-beta-freebsd6.3-i386	2009-09-29
mysql	5.4.3-beta-linux-x86_64-icc-glibc23	2009-09-29
mysql	5.4.3-beta-osx10.5-x86.dmg	2009-10-05
mysql	5.4.3-beta-osx10.4-i686	2009-09-29
mysql	5.4.3-beta-osx10.5-x86_64.dmg	2009-09-29
mysql	5.4.3-beta-linux-x86_64-glibc23	2009-09-29
mysql	5.4.3-beta-freebsd7.0-i386	2009-09-29
mysql	5.4.3-beta-solaris10-sparc	2009-09-29
mysql	5.4.3-beta-osx10.4-universal	2009-10-05
mysql	5.4.3-beta-freebsd6.3-x86_64	2009-09-29
mysql	5.4.3-beta-osx10.4-i686.dmg	2009-09-29
mysql	5.4.3-beta-hpux11.23-ia64-64bit.depot.gz	2009-10-06
mysql	5.4.3-beta-solaris10-i386.pkg.gz	2009-10-05
mysql	5.4.3-beta-linux-i686-icc-glibc23	2009-09-29
mysql	5.4.3-beta-linux-ia64-glibc23	2009-09-29
mysql	5.4.3-beta-i5os-power-32bit.savf	2009-10-06
mysql	5.4.3-beta-solaris10-i386	2009-09-29
mysql	5.4.3-beta-win32.msi	2009-09-30
mysql	5.4.3-beta-winx64.msi	2009-09-30
mysql	5.4.3-beta-solaris10-sparc.pkg.gz	2009-10-05
mysql	5.4.3-beta	2009-10-06
mysql	5.4.3-beta-solaris10-x86_64.pkg.gz	2009-10-05
mysql	5.4.3-beta-freebsd7.0-x86_64	2009-09-29
mysql	5.4.3-beta-solaris10-x86_64	2009-09-29
mysql	5.4.3-beta-linux-i686-glibc23	2009-09-29
mysql	5.4.3-beta-i5os-power-64bit	2009-10-06
mysql	5.5.41-debian6.0-x86_64.deb	2014-11-05
mysql	5.5.41-osx10.8-x86_64.dmg	2014-11-05
mysql	5.5.41-solaris10-i386	2014-11-05
mysql	5.5.41-win32.msi	2014-11-05
mysql	5.5.42-solaris11-x86_64	2015-01-06
mysql	5.5.42-solaris10-x86_64	2015-01-06
mysql	5.5.42-winx64.msi	2015-01-07
mysql	5.5.41-osx10.9-x86_64.dmg	2014-11-06
mysql	5.5.41	2014-11-05
mysql	5.5.42-winx64	2015-01-06
mysql	5.5.42-solaris10-i386.pkg.gz	2015-01-06
mysql	5.5.42-freebsd8.0-x86_64	2015-01-06
mysql	5.5.42-win32.msi	2015-01-07
mysql	5.5.41-winx64.msi	2014-11-05
mysql	5.5.41-solaris10-x86_64.pkg.gz	2014-11-05
mysql	5.5.41-osx10.9-x86_64	2014-11-06
mysql	5.5.42-osx10.8-x86_64	2015-01-06
mysql	5.5.41-linux2.6-i686	2014-11-05
mysql	5.5.41-linux2.6-x86_64	2014-11-05
mysql	5.5.41-solaris10-x86_64	2014-11-05
mysql	5.5.42-osx10.9-x86_64	2015-01-07
mysql	5.5.41-freebsd8.0-x86_64	2014-11-05
mysql	5.5.42-debian6.0-i686.deb	2015-01-06
mysql	5.5.42-solaris10-i386	2015-01-06
mysql	5.5.42-linux2.6-i686	2015-01-06
mysql	5.5.41-osx10.8-x86_64	2014-11-05
mysql	5.5.42-solaris11-x86_64.pkg.gz	2015-01-06
mysql	5.5.41-freebsd8.0-i386	2014-11-05
mysql	5.5.42-win32	2015-01-06
mysql	5.5.42	2015-01-06
mysql	5.5.42-debian6.0-x86_64.deb	2015-01-06
mysql	5.5.41-solaris11-x86_64.pkg.gz	2014-11-05
mysql	5.5.42-linux2.6-x86_64	2015-01-06
mysql	5.5.42-solaris10-x86_64.pkg.gz	2015-01-06
mysql	5.5.41-debian6.0-i686.deb	2014-11-05
mysql	5.5.42-freebsd8.0-i386	2015-01-06
mysql	5.5.42-osx10.8-x86_64.dmg	2015-01-06
mysql	5.5.41-win32	2014-11-05
mysql	5.5.41-solaris11-x86_64	2014-11-05
mysql	5.5.41-winx64	2014-11-05
mysql	5.5.42-osx10.9-x86_64.dmg	2015-01-07
mysql	5.5.41-solaris10-i386.pkg.gz	2014-11-05
mysql	5.6.23-freebsd9.0-x86_64	2015-01-20
mysql	5.6.23-solaris11-x86_64	2015-01-20
mysql	5.6.23-linux-glibc2.5-i686	2015-01-20
mysql	5.6.23-solaris11-x86_64.pkg.gz	2015-01-20
mysql	5.6.22-solaris10-x86_64	2014-11-22
mysql	5.6.22-winx64.msi	2014-11-22
mysql	5.6.23-osx10.8-x86_64	2015-01-20
mysql	5.6.22-win32.msi	2014-11-22
mysql	5.6.22-solaris11-i386.pkg.gz	2014-11-22
mysql	5.6.22-osx10.9-x86_64	2014-11-24
mysql	5.6.23-winx64	2015-01-20
mysql	5.6.23-solaris11-i386	2015-01-20
mysql	5.6.22-winx64	2014-11-22
mysql	5.6.23-solaris10-i386.pkg.gz	2015-01-20
mysql	5.6.23-win32	2015-01-20
mysql	5.6.22-osx10.9-x86_64.dmg	2014-11-24
mysql	5.6.22-solaris10-i386	2014-11-22
mysql	5.6.23-osx10.8-x86_64.dmg	2015-01-20
mysql	5.6.22-freebsd10.0-x86_64	2014-11-21
mysql	5.6.22-osx10.8-x86_64	2014-11-21
mysql	5.6.22-solaris11-i386	2014-11-22
mysql	5.6.23-win32.msi	2015-01-30
mysql	5.6.22-solaris11-x86_64	2014-11-22
mysql	5.6.23-linux-glibc2.5-x86_64	2015-01-20
mysql	5.6.22	2014-11-21
mysql	5.6.23	2015-01-20
mysql	5.6.23-solaris10-i386	2015-01-20
mysql	5.6.22-freebsd9.0-x86_64	2014-11-21
mysql	5.6.22-linux-glibc2.5-i686	2014-11-22
mysql	5.6.23-osx10.9-x86_64.dmg	2015-01-20
mysql	5.6.22-linux-glibc2.5-x86_64	2014-11-21
mysql	5.6.23-winx64.msi	2015-01-30
mysql	5.6.22-win32	2014-11-21
mysql	5.6.23-solaris10-x86_64.pkg.gz	2015-01-20
mysql	5.6.23-solaris10-x86_64	2015-01-20
mysql	5.6.23-freebsd10.0-x86_64	2015-01-20
mysql	5.6.23-osx10.9-x86_64	2015-01-20
mysql	5.6.22-solaris10-i386.pkg.gz	2014-11-22
mysql	5.6.22-osx10.8-x86_64.dmg	2014-11-21
mysql	5.6.22-solaris11-x86_64.pkg.gz	2014-11-22
mysql	5.6.22-solaris10-x86_64.pkg.gz	2014-11-22
mysql	5.6.23-solaris11-i386.pkg.gz	2015-01-20
mysql	5.7.4-m14-osx10.6-x86_64	2014-03-19
mysql	5.7.4-m14-solaris11-x86_64-gcc	2014-03-19
mysql	5.7.5-m15-win32.msi	2014-09-19
mysql	5.7.5-m15-osx10.8-x86_64.dmg	2014-09-19
mysql	5.7.5-m15-winx64.msi	2014-09-19
mysql	5.7.5-m15-solaris10-i386-gcc	2014-09-19
mysql	5.7.4-m14-osx10.6-x86_64.dmg	2014-03-19
mysql	5.7.5-m15-linux-glibc2.5-x86_64	2014-09-19
mysql	5.7.4-m14-osx10.7-x86.dmg	2014-03-19
mysql	5.7.4-m14-solaris10-i386-gcc	2014-03-19
mysql	5.7.5-m15-winx64	2014-09-19
mysql	5.7.4-m14-solaris10-i386-gcc.pkg.gz	2014-03-19
mysql	5.7.4-m14-solaris11-i386-gcc.pkg.gz	2014-03-19
mysql	5.7.4-m14-solaris11-i386-gcc	2014-03-19
mysql	5.7.4-m14-osx10.6-x86.dmg	2014-03-19
mysql	5.7.4-m14-winx64	2014-03-19
mysql	5.7.5-m15-osx10.8-x86_64	2014-09-19
mysql	5.7.4-m14-osx10.7-x86	2014-03-19
mysql	5.7.4-m14-win32	2014-03-19
mysql	5.7.4-m14-linux-glibc2.5-i686	2014-03-19
mysql	5.7.5-m15-solaris10-x86_64-gcc	2014-09-19
mysql	5.7.5-m15	2014-09-19
mysql	5.7.4-m14-osx10.6-x86	2014-03-19
mysql	5.7.5-m15-freebsd10.0-x86_64	2014-09-19
mysql	5.7.5-m15-linux-glibc2.5-i686	2014-09-19
mysql	5.7.4-m14-win32.msi	2014-03-20
mysql	5.7.4-m14-osx10.7-x86_64	2014-03-19
mysql	5.7.4-m14-osx10.7-x86_64.dmg	2014-03-19
mysql	5.7.4-m14	2014-03-19
mysql	5.7.4-m14-winx64.msi	2014-03-20
mysql	5.7.4-m14-solaris10-x86_64-gcc	2014-03-19
mysql	5.7.5-m15-solaris11-x86_64-gcc	2014-09-19
mysql	5.7.5-m15-solaris11-x86_64-gcc.pkg.gz	2014-09-19
mysql	5.7.5-m15-win32	2014-09-19
mysql	5.7.4-m14-solaris10-x86_64-gcc.pkg.gz	2014-03-19
mysql	5.7.5-m15-solaris10-i386-gcc.pkg.gz	2014-09-19
mysql	5.7.5-m15-solaris10-x86_64-gcc.pkg.gz	2014-09-19
mysql	5.7.4-m14-solaris11-x86_64-gcc.pkg.gz	2014-03-19
mysql	5.7.4-m14-freebsd9.0-x86_64	2014-03-19
mysql	5.7.4-m14-linux-glibc2.5-x86_64	2014-03-19
mysql	6.0.11-alpha-osx10.4-powerpc	2009-05-01
mysql	6.0.11-alpha-osx10.4-i686	2009-05-01
mysql	6.0.11-alpha-winx64.msi	2009-05-05
mysql	6.0.11-alpha-solaris8-i386	2009-05-01
mysql	6.0.11-alpha-solaris9-i386	2009-05-01
mysql	6.0.11-alpha-linux-ia64-icc-glibc23	2009-05-01
mysql	6.0.11-alpha-hpux11.23-ia64-64bit	2009-05-01
mysql	6.0.11-alpha-linux-ia64-glibc23	2009-05-01
mysql	6.0.11-alpha-osx10.5-x86_64.dmg	2009-05-01
mysql	6.0.11-alpha-freebsd7.0-i386	2009-04-30
mysql	6.0.11-alpha-osx10.5-powerpc.dmg	2009-05-01
mysql	6.0.11-alpha-solaris10-x86_64.pkg.gz	2009-05-06
mysql	6.0.11-alpha-hpux11.23-ia64-64bit.depot.gz	2009-05-01
mysql	6.0.11-alpha-osx10.5-x86	2009-05-01
mysql	6.0.11-alpha-linux-powerpc-glibc23	2009-05-08
mysql	6.0.11-alpha-solaris10-sparc	2009-05-01
mysql	6.0.11-alpha-linux-i686-glibc23	2009-05-01
mysql	6.0.11-alpha-osx10.5-x86_64	2009-05-01
mysql	6.0.11-alpha-solaris10-i386.pkg.gz	2009-05-06
mysql	6.0.11-alpha-osx10.5-x86.dmg	2009-05-11
mysql	6.0.11-alpha-solaris10-x86_64	2009-05-01
mysql	6.0.11-alpha-osx10.4-universal	2009-05-12
mysql	6.0.11-alpha-solaris8-sparc	2009-05-01
mysql	6.0.11-alpha-solaris9-i386.pkg.gz	2009-05-06
mysql	6.0.11-alpha-solaris10-sparc.pkg.gz	2009-05-06
mysql	6.0.11-alpha-solaris8-sparc.pkg.gz	2009-05-06
mysql	6.0.11-alpha-linux-x86_64-glibc23	2009-05-01
mysql	6.0.11-alpha-linux-s390x	2009-05-01
mysql	6.0.11-alpha-solaris9-sparc	2009-05-01
mysql	6.0.11-alpha-freebsd6.3-i386	2009-04-30
mysql	6.0.11-alpha-freebsd7.0-x86_64	2009-04-30
mysql	6.0.11-alpha	2009-05-11
mysql	6.0.11-alpha-linux-x86_64-icc-glibc23	2009-05-01
mysql	6.0.11-alpha-aix5.3-powerpc	2009-05-01
mysql	6.0.11-alpha-win32.msi	2009-05-05
mysql	6.0.11-alpha-osx10.4-i686.dmg	2009-05-01
mysql	6.0.11-alpha-hpux11.11-hppa2.0w-64bit	2009-05-01
mysql	6.0.11-alpha-solaris9-sparc.pkg.gz	2009-05-06
mysql	6.0.11-alpha-linux-i686-icc-glibc23	2009-05-01
mysql	6.0.11-alpha-solaris8-i386.pkg.gz	2009-05-06
mysql	6.0.11-alpha-freebsd6.3-x86_64	2009-04-30
mysql	6.0.11-alpha-solaris10-i386	2009-05-01
mysql	6.0.11-alpha-hpux11.11-hppa2.0w-64bit.depot.gz	2009-05-01
mysql	6.0.11-alpha-osx10.5-powerpc	2009-05-01
mysql	6.0.11-alpha-osx10.4-powerpc.dmg	2009-05-01

postgres	v9.3.0	2013-09-09
postgres	v9.3.1	2013-10-10
postgres	v9.3.2	2013-12-05
postgres	v9.3.3	2014-02-20
postgres	v9.3.4	2014-03-20
postgres	v7.1.1	2005-11-28
postgres	v7.1.2	2005-11-28
postgres	v7.1.3	2005-11-28
postgres	v7.3.6	2005-11-28
postgres	v7.3.7	2005-11-28
postgres	v7.3.4	2005-11-28
postgres	v7.3.5	2005-11-28
postgres	v7.3.2	2005-11-28
postgres	v7.3.3	2005-11-28
postgres	v7.3.1	2005-11-28
postgres	v7.4.14	2006-10-13
postgres	v7.3.8	2005-11-28
postgres	v7.3.9	2005-11-30
postgres	v1.08	2006-03-22
postgres	v9.3.6	2014-02-05
postgres	v1.09	2006-10-22
postgres	v8.3.9	2009-12-14
postgres	v8.3.8	2009-09-07
postgres	v7.4.17	2007-04-20
postgres	v8.3.1	2008-11-03
postgres	v8.3.0	2008-09-19
postgres	v8.3.3	2008-11-03
postgres	v7.4.4	2005-11-28
postgres	v8.3.5	2008-11-03
postgres	v8.3.4	2008-09-19
postgres	v8.3.7	2009-03-16
postgres	v8.2.9	2008-11-03
postgres	v8.3.15	2011-04-16
postgres	v7.3.18	2007-02-02
postgres	v8.3.17	2011-12-05
postgres	v8.3.16	2011-09-25
postgres	v8.3.11	2011-02-04
postgres	v8.3.10	2011-02-04
postgres	v8.1.19	2009-12-14
postgres	v8.3.12	2011-02-04
postgres	v8.1.17	2009-03-16
postgres	v8.1.16	2009-01-31
postgres	v8.1.15	2008-11-03
postgres	v8.1.14	2009-02-05
postgres	v8.3.19	2012-06-04
postgres	v7.3	2005-11-28
postgres	v8.1.11	2008-11-03
postgres	v8.1.10	2007-09-16
postgres	v7.3.13	2006-05-21
postgres	v9.2.10	2014-02-05
postgres	v7.1	2005-11-28
postgres	v7.3.19	2007-04-20
postgres	v8.1.9	2008-09-19
postgres	v7.2	2005-11-28
postgres	v7.4	2005-11-28
postgres	v7.3.10	2005-12-11
postgres	v7.3.11	2006-01-06
postgres	v8.1.1	2006-02-13
postgres	v8.1.0	2006-01-06
postgres	v8.1.7	2007-02-07
postgres	v7.3.15	2006-05-22
postgres	v7.3.16	2006-10-13
postgres	v7.3.17	2007-01-06
postgres	v8.2.23	2011-12-05
postgres	v8.2.22	2011-09-25
postgres	v8.2.21	2011-04-16
postgres	v8.2.20	2011-01-31
postgres	v9.0.18	2014-07-24
postgres	v8.2.2	2007-02-07
postgres	v8.1.2	2006-05-21
postgres	v8.2.3	2007-02-07
postgres	v7.3.12	2006-02-13
postgres	v8.0.10	2007-01-06
postgres	v8.0.11	2007-02-06
postgres	v8.0.12	2007-02-07
postgres	v8.0.13	2007-04-20
postgres	v8.0.14	2008-09-19
postgres	v8.0.15	2008-11-03
postgres	v8.0.17	2008-11-03
postgres	v8.0.18	2009-02-05
postgres	v7.3.14	2006-10-13
postgres	v8.1.6	2007-01-06
postgres	v8.1.22	2011-02-04
postgres	v8.1.23	2010-12-15
postgres	v8.1.20	2011-02-04
postgres	v8.1.21	2011-02-04
postgres	v8.1.5	2006-10-13
postgres	v7.0	2005-11-28
postgres	v8.1.4	2006-05-22
postgres	v8.4.8	2011-04-16
postgres	v8.4.9	2011-09-25
postgres	v8.4.2	2009-12-14
postgres	v8.4.3	2011-02-04
postgres	v8.4.0	2009-06-30
postgres	v8.4.1	2009-09-07
postgres	v8.4.6	2010-12-15
postgres	v8.4.7	2011-01-31
postgres	v8.4.4	2011-02-04
postgres	v8.4.5	2011-02-04
postgres	v8.2.16	2011-02-04
postgres	v8.2.17	2011-02-04
postgres	v8.2.14	2009-09-07
postgres	v8.2.15	2009-12-14
postgres	v8.2.12	2009-02-01
postgres	v8.2.13	2009-03-16
postgres	v8.2.10	2009-02-05
postgres	v8.2.11	2008-11-03
postgres	v8.2.4	2007-04-20
postgres	v8.2.5	2008-09-19
postgres	v8.2.6	2008-09-19
postgres	v8.2.7	2008-11-03
postgres	v8.2.0	2006-12-02
postgres	v8.2.1	2007-01-06
postgres	v8.2.18	2011-02-04
postgres	v8.2.19	2010-12-15
postgres	v8.4.18	2013-10-10
postgres	v8.4.19	2013-12-05
postgres	v8.4.14	2012-09-24
postgres	v8.4.15	2012-12-06
postgres	v8.4.16	2013-02-07
postgres	v8.4.17	2013-04-04
postgres	v8.4.10	2011-12-05
postgres	v8.4.11	2012-02-27
postgres	v8.4.12	2012-06-04
postgres	v8.4.13	2012-08-17
postgres	v9.1.9	2013-04-04
postgres	v6.4	2005-11-28
postgres	v6.5	2005-11-28
postgres	v9.0.11	2012-12-06
postgres	v9.0.10	2012-09-24
postgres	v6.0	2006-03-22
postgres	v6.1	2006-03-22
postgres	v8.0.8	2006-05-22
postgres	v8.0.9	2006-10-13
postgres	v8.0.6	2006-05-21
postgres	v8.0.7	2006-10-13
postgres	v8.0.4	2006-01-06
postgres	v8.0.5	2006-02-13
postgres	v8.0.2	2005-11-30
postgres	v8.0.3	2005-12-11
postgres	v8.0.1	2005-11-30
postgres	v7.4.21	2008-11-03
postgres	v7.4.22	2009-02-05
postgres	v7.4.23	2008-11-03
postgres	v7.4.24	2009-01-31
postgres	v7.4.25	2009-03-16
postgres	v7.4.26	2009-09-07
postgres	v7.4.27	2009-12-14
postgres	v7.4.28	2011-02-04
postgres	v8.1.3	2006-10-13
postgres	v7.4.7	2005-11-30
postgres	v7.4.6	2005-11-28
postgres	v7.4.9	2006-01-06
postgres	v8.3.23	2013-02-07
postgres	v7.4.3	2005-11-28
postgres	v7.4.2	2005-11-28
postgres	v9.0.15	2013-12-05
postgres	v7.4.8	2005-12-11
postgres	v9.4.0	2013-12-18
postgres	v9.0.14	2013-10-10
postgres	v9.0.8	2012-06-04
postgres	v7.3.21	2009-01-06
postgres	v7.3.20	2009-01-06
postgres	v7.4.30	2010-10-03
postgres	v8.0.19	2008-11-03
postgres	v9.3.5	2014-07-24
postgres	v9.0.13	2013-04-04
postgres	v9.0.4	2011-04-16
postgres	v9.0.12	2013-02-07
postgres	v8.0.21	2009-03-16
postgres	v8.0.20	2009-01-31
postgres	v8.0.23	2009-12-14
postgres	v8.0.22	2009-09-07
